SUBJ ID;EXPERIMENT;Baseline;EV;EUT;SEM;SEU;PT-Edit1;PT-Edit2;CPT-TK;CPT-LBW;CPT-Prelec;Dual-1;Dual-2;Regret-Bell;Regret-LS;Salience;Aspiration;Below-mean Semivariance;Certainty Equivalence;CoefVar;DFT;Distracted DFT;Disappointment-Bell;Disappointment-LS1;Disappointment-LS2;Disappointment-DC1;Disappointment-DC2;Dual System-M;Dual System-LOB;Mean Alpha-target;Mean Below-target;Mean StdDev;Mean Target Semivariance;Mean Variance;Noisy Retrieval;Subjective Expected Pleasure;Odds-based SWU;UWS;Variance Skewness;Venture;RAM;TAX;Heuristic BTA;Heuristic CC;Heuristic EP;Heuristic RELM;Heuristic LL;Heuristic LEPE;Heuristic LPE;Heuristic Minimax;Heuristic Minimax Regret;Heuristic ML;Heuristic MPW;Heuristic Priority;Heuristic Similarity-Leland
384;Pachur18_e2_base;70.70101242;74.62534219;78.55716783;73.10045673;80.38723973;90.36014058;90.36014058;86.2760483;87.94538802;87.94538802;74.63283805;74.63283805;87.5611479;94.29196621;81.91150344;82.13810054;78.55716783;70.9738576;125.4540937;69.02839802;69.64184568;74.39825752;78.76052441;79.79523907;80.1081433;84.12927644;76.4554141;80.36837336;78.51322042;82.48899346;78.55716783;82.48899346;78.55716783;76.43654773;90.30234145;76.4554141;76.29532284;81.41788161;234.8274738;80.86806516;80.38723973;57.18579697;74.63283805;62.0748826;72.36349721;73.66901408;72.24154255;71.28226118;74.63283805;62.0748826;71.60077958;74.63283805;74.63283805;88.26146895
385;Pachur18_e2_base;70.70101242;74.62769707;78.47971146;77.27188435;82.69758953;90.25347737;90.3461988;83.98311269;89.39628607;89.17930021;74.63283805;74.63283805;88.65930316;92.02569925;84.03365776;81.31510489;78.5595227;73.88151032;139.2676032;73.20044983;74.88672661;72.28010313;78.14538286;81.97942486;82.18374857;86.23390103;78.80841115;82.16068179;77.70957444;82.49134834;78.5595227;82.49134834;78.5595227;78.22731766;96.4832164;78.76576354;77.60373377;78.41604079;276.2680025;82.49648932;82.69758917;70.68575669;74.63283805;71.60077958;73.67190813;74.14185367;71.28226118;70.15515783;74.63283805;71.60077958;74.29911784;74.63283805;74.63283805;89.02056478
386;Pachur18_e2_base;70.70101242;73.76428727;77.69044531;73.3845099;78.16036234;88.7806427;88.81176286;86.94468508;86.68018648;86.86087043;74.63283805;74.63283805;82.32427198;85.30383163;76.13608915;82.68765524;77.6961129;68.87945551;166.8946223;67.58395377;67.33976269;74.52092298;78.40369809;82.09732628;82.87551825;89.70754101;74.89840644;77.84445155;78.85240704;81.62793853;77.6961129;81.62793853;77.6961129;73.91262592;95.77879603;74.22853671;73.15552655;78.49174815;331.5220407;81.01412428;78.16036234;66.67980006;72.65929737;62.0748826;70.2345577;74.61322895;68.8562708;67.38083675;74.63283805;62.0748826;71.60077958;74.59282738;74.63283805;81.76718739
387;Pachur18_e2_base;70.70101242;71.40308064;75.32791031;75.32155424;83.00214751;87.12288512;87.13017544;81.88007325;87.15609268;86.45898163;74.63283805;74.63283805;87.1287996;91.05216534;78.03730107;81.20110717;75.33490627;69.97593205;111.6405841;73.79520034;74.63594973;73.24901856;79.03002376;81.26376615;83.38290579;87.30145286;77.64484461;81.01472584;76.7985493;79.2667319;75.33490627;79.2667319;75.33490627;77.08290021;99.10666769;79.07032187;72.87880699;78.29731393;248.6409834;82.49648932;83.00214751;66.67980006;73.93425086;69.19606887;70.33822238;68.8562708;71.28226118;67.38083675;74.63283805;69.19606887;66.03988486;74.59282738;74.63283805;81.76718739
388;Pachur18_e2_base;70.70101242;74.63283805;78.56466368;78.56466368;86.4003605;79.32360222;79.32360222;79.57940464;85.79095418;85.30669579;74.63283805;74.63283805;90.36014058;94.29196621;84.28739009;81.18698197;77.10054432;74.63283805;332.656737;78.56466368;82.49648932;76.10459231;80.88535426;84.81717989;82.30811447;85.68688939;82.46853485;86.42831495;79.87318853;80.78316501;75.64107395;81.90226509;77.75951654;82.46853484;98.10007685;82.46853485;78.56466368;81.69195614;566.3517032;70.70931487;73.99547683;74.63283805;73.93425086;74.63283805;74.63283805;74.63283805;74.63283805;74.63283805;65.72317057;74.63283805;74.63283805;74.63283805;68.8562708;88.70286269
389;Pachur18_e2_base;70.70101242;74.63283805;78.56466368;78.56466368;85.59351086;89.80863758;90.11015133;89.29168272;96.41997053;95.45521212;74.63283805;74.53755479;90.36014058;93.77592741;89.40512458;87.83602129;75.93429548;74.63283805;222.1486606;78.56466368;82.49648932;76.98334452;82.49648932;85.35035647;86.48377074;90.41625259;82.49648932;86.42831495;81.06545254;81.0711576;77.09046021;81.57384253;75.48314121;82.49648932;102.2257945;82.45050417;78.56466368;79.4154472;386.776079;82.40981593;85.62589931;74.47883981;74.63283805;74.63283805;74.63283805;74.61322895;74.63283805;74.63283805;74.45626555;74.63283805;74.63283805;74.63283805;74.45626555;89.97861021
390;Pachur18_e2_base;70.70101242;73.93206422;77.66665721;71.99982404;72.75806388;88.87712753;89.07872995;76.85418119;80.36399993;76.57749967;74.63283805;74.63283805;87.16922499;90.78134969;77.99730632;74.17399807;77.86388985;69.31020736;111.6405841;71.6912649;64.67623194;72.3792985;72.8962914;76.73723497;76.97795771;80.77848946;69.77166382;71.03610895;70.62492092;81.79571548;77.86388985;81.79571548;77.86388985;67.10226104;89.07942272;68.8262382;75.50490506;80.02864406;303.8950216;80.75694752;72.75806383;66.67980006;74.55583893;67.71500067;72.01821883;71.28226118;68.8562708;67.38083675;74.63283805;67.71500067;73.88087261;74.63283805;74.63283805;86.88332855
391;Pachur18_e2_base;70.70101242;74.63283805;78.54448094;78.56466368;86.22554611;90.33995783;90.36014058;89.25283574;96.82152409;96.77618212;74.63283805;74.63283805;90.36014058;94.26795433;84.48689114;82.93806989;78.56466368;74.63283805;180.7081319;73.69362497;75.85468066;78.13856529;82.49648932;84.89485114;86.17733335;90.03092865;82.29372044;86.10123042;86.42831495;82.49648932;78.56466368;82.49648932;78.56466368;82.16904883;103.6040853;82.29372048;78.26532032;82.48566709;331.5220407;82.49648932;86.2255461;72.13090855;74.63283805;73.29326225;74.34089733;74.14185367;74.61322895;73.66901408;74.63283805;73.29326225;71.60077958;74.27196903;74.63283805;89.60817515
392;Pachur18_e2_base;70.70101242;74.44774613;76.76841474;78.21800271;81.39733555;88.52262968;89.99897957;84.45723193;90.43344556;89.25227623;74.63283805;74.63283805;88.88529219;90.23643188;82.4391454;80.55919636;78.21378654;74.19819305;139.2676032;72.52898272;72.31608845;77.53505077;78.37249921;81.09719878;82.88275416;86.33827399;79.27885295;77.65748934;76.7849889;81.86998376;78.37957177;82.3113974;78.37956866;73.72358409;96.83961821;77.46550951;76.9944131;82.3113943;276.2680025;82.49648932;81.39733514;70.68575669;74.63283805;73.29326225;73.06258746;71.28226118;73.03625489;74.45626555;74.63283805;73.29326225;74.63283805;74.63283805;74.63283805;86.55052116
393;Pachur18_e2_base;70.70101242;74.2236519;75.25357204;77.71454942;77.69118743;85.09919327;88.5684254;85.12846379;87.41530223;87.31262196;74.19514626;74.43329603;87.13790492;85.35382826;80.93621137;77.86045332;77.21550993;73.952181;194.5216414;74.51943922;70.77084397;78.10840628;76.90409072;76.62323658;87.43510506;90.25103557;79.66882233;76.57726077;73.4369303;80.47369486;78.15535135;82.08730316;78.01598035;72.64442857;101.4858013;73.75936138;76.93080355;81.94780598;345.3355503;80.59364964;77.49308218;70.68575669;74.63283805;73.29326225;72.99897792;73.66901408;74.45626555;74.61322895;74.63283805;73.29326225;74.63283805;74.63283805;74.63283805;85.94276562
394;Pachur18_e2_base;70.70101242;72.73253592;74.61483887;74.57964774;73.09928539;85.29656163;87.71803173;80.30241101;79.58426102;79.92200101;74.63283805;74.63283805;86.74578451;87.79548543;71.45928896;69.71191015;76.63242503;70.17257514;125.4540937;65.43426259;61.06188458;74.64096709;75.67477762;75.7205791;82.3437008;84.3804027;75.79065694;71.14530949;66.18105547;80.5683886;76.66436155;80.59618718;76.66436155;67.21239161;94.06488738;69.16745976;71.10613223;80.36245471;317.7085312;82.45452798;73.09928539;57.18579697;74.63283805;64.16295816;69.10607006;67.38083675;72.24154255;71.28226118;74.63283805;64.16295816;70.48954539;74.63283805;74.63283805;77.80218513
395;Pachur18_e2_base;70.70101242;71.31485762;74.54251177;75.08427166;80.15298574;86.21373355;86.92116533;84.95032192;85.81263934;85.58046849;74.61591539;74.63283805;86.87938172;89.97085949;81.94591891;81.42968016;75.24668325;70.10359717;139.2676032;64.96761349;67.23645169;73.76892886;75.8064743;81.35518082;83.4514508;86.70996761;75.16258633;78.04470467;77.19286525;79.16472103;75.24668325;79.17850888;75.24668325;74.11287904;99.18122959;76.22115997;70.50913289;78.72616343;276.2680025;82.36964245;80.15298575;60.9139818;74.55583893;67.71500067;67.32466662;73.03625489;73.03625489;70.15515783;74.63283805;67.71500067;67.71500067;74.59282738;74.63283805;82.79608439
396;Pachur18_e2_base;70.70101242;74.13910558;77.96936202;73.18562726;76.76100122;88.19295353;88.37699113;84.98333303;87.48420282;87.45973987;74.63283805;74.63283805;87.40305062;89.48270176;73.70153173;81.782824;78.04730753;69.8948272;153.0811128;70.94041273;68.98058244;76.93279897;74.23574521;78.00095243;87.17398527;91.07560777;73.77442116;76.58703977;78.04804753;82.00275684;78.07093121;82.00275684;78.07093121;72.65521414;98.8392399;72.82917558;75.58914873;81.55450592;317.7085312;80.35247468;76.76100122;64.04588313;74.55583893;59.76438423;72.04499085;73.66901408;73.66901408;71.28226118;74.63283805;59.76438423;72.53416642;74.63283805;74.63283805;86.21684792
397;Pachur18_e2_base;70.70101242;74.63283805;78.4050374;78.43414444;83.22910968;89.5404268;89.36562908;89.41772618;94.73561832;94.66063725;74.63283805;74.63283805;90.36014058;92.61507066;85.3498072;85.90805315;77.95137536;74.56337329;194.5216414;74.02497099;76.6482035;78.53329058;81.05511314;80.23158877;88.61300837;90.40486755;80.58282647;82.99905434;81.72130523;81.46903897;78.50248397;82.46424283;78.37522693;79.06522737;101.1058038;79.29728404;78.23726777;82.30708691;386.776079;81.62852776;83.22910967;70.68575669;74.63283805;71.60077958;74.30544214;74.61322895;74.63283805;74.63283805;74.63283805;71.60077958;74.29911784;74.63283805;74.63283805;87.51466313
398;Pachur18_e2_base;70.70101242;74.39348133;78.32530696;72.30845486;78.62835022;89.53837093;89.53837084;83.68872424;84.75278708;84.26394869;74.63283805;74.63283805;87.26151622;91.17090691;79.18414342;79.40585948;78.32530696;69.74494079;111.6405841;73.17617454;70.02451274;73.45676891;76.4149917;80.34532617;80.27366092;82.23796915;75.3082317;78.4639231;75.77202407;82.25713259;78.32530696;82.25713259;78.32530696;74.53209747;92.94546577;74.69652459;76.99059137;79.85531504;290.0815121;80.88167844;78.62835022;60.9139818;74.55583893;66.03988486;73.30613646;72.24154255;72.24154255;68.8562708;74.63283805;66.03988486;73.29326225;74.63283805;74.63283805;87.95616626
399;Pachur18_e2_base;70.70101242;71.24255436;75.17438;73.25251503;81.1161663;86.86185425;86.86184493;82.31127324;83.97240604;83.97240604;74.63283805;74.63283805;86.47335935;90.40563058;72.09740458;78.25408226;75.17438;66.71999672;97.82707454;64.43960704;66.50154939;69.6609946;78.66778668;82.59961232;74.55479139;80.91128382;75.68426552;79.61609115;74.32225663;79.10620563;75.17438;79.10620563;75.17438;75.68426552;92.64026102;77.18434066;70.85734015;76.96294282;221.0139643;81.87220794;81.1161663;57.18579697;74.55583893;66.03988486;67.60953458;68.8562708;68.8562708;67.38083675;74.63283805;66.03988486;66.03988486;74.27196903;74.63283805;83.4423032
400;Pachur18_e2_base;70.70101242;74.63283805;78.30242836;78.29179003;82.10272775;89.02207268;89.00583532;88.84022876;91.92000339;91.60585142;74.63283805;74.63283805;90.36014058;89.6565564;85.12801044;81.83845561;78.06967851;74.61441112;222.1486606;76.67220947;76.5951651;78.54419222;78.81103064;81.12458216;90.36014058;86.02395667;80.29144819;81.43814497;86.42831495;82.16383448;78.53871176;82.49648932;78.54407816;77.50356983;105.0136542;78.17090205;78.50332463;82.47592977;414.4030981;80.90225119;81.23260665;73.23566367;74.63283805;73.29326225;74.571499;74.63283805;74.63283805;74.63283805;74.63283805;73.29326225;74.63283805;74.63283805;74.63283805;88.26437901
401;Pachur18_e2_base;70.70101242;74.63283805;78.49711494;78.56466368;85.64909587;89.73627835;90.04956307;89.88718572;96.62188982;96.27138305;74.63043225;74.51793064;90.36014058;92.61662645;86.40007286;88.73398119;78.08849812;74.63283805;235.9621701;78.3371113;82.26893693;77.78094799;82.06741206;86.05557337;82.10555802;93.02486939;82.49648932;86.36076621;81.12358466;81.34354681;77.97002636;81.39694499;77.88865506;82.42894057;101.5745045;82.33356912;78.56466368;81.82061178;386.776079;81.91885437;86.11139652;74.63283805;74.55583893;74.63283805;74.63283805;74.61322895;74.63283805;74.63283805;74.45626555;74.63283805;74.54948059;72.64638876;74.45626555;89.02872725
402;Pachur18_e2_gain;70.70101242;69.43104696;69.9989234;73.26664807;76.02229498;81.6586102;85.12958864;76.551421;77.07845716;76.14692618;74.52460765;74.63283805;81.93439449;81.2756208;76.81079897;67.33712862;73.3628726;70.49552132;111.6405841;64.52015729;61.0927152;71.8406291;75.62165105;72.3347604;79.79680994;80.59200718;76.31999106;70.82547787;60.78764157;76.99671175;73.3628726;77.29469823;73.3628726;66.89365224;93.37169588;72.09046935;70.34945199;77.17591953;303.8950216;82.31302638;76.02229498;60.9139818;74.63283805;69.19606887;67.13638278;65.72317057;71.28226118;72.24154255;74.63283805;69.19606887;71.60077958;74.63283805;74.63283805;73.03644501
403;Pachur18_e2_gain;70.70101242;71.98896155;73.20990737;75.72305919;77.79859621;84.02220072;86.55806145;84.08905259;84.64938141;84.54095105;73.34075295;74.02389274;85.34927315;82.5436802;80.32545809;82.97214923;75.80977441;72.44010019;163.4661607;74.32099797;71.1549039;75.8765836;77.96204651;78.55119334;85.91666426;78.66021665;78.18881395;75.12151755;79.99187891;79.05734372;75.92078718;79.85261281;75.92078718;71.18944357;90.49402776;73.86677056;75.20181614;79.8524299;359.1490598;80.50653624;77.7985962;70.68575669;74.63283805;73.29326225;71.26999051;74.14185367;73.03625489;73.66901408;74.63283805;73.29326225;74.63283805;74.63283805;74.63283805;84.10818392
404;Pachur18_e2_gain;70.70101242;74.60016839;78.34596164;77.90258431;82.99096811;87.38426036;87.75417312;87.70857825;92.95373054;92.51321762;73.40323334;73.37523536;87.05274183;91.156362;79.10739983;77.9056493;75.45880671;74.18960917;235.9621701;77.00263624;78.16282654;77.23367271;81.02169882;83.79570268;87.92081243;90.95933795;79.70723129;82.81789411;74.33317436;81.06930744;77.6007047;82.12288565;76.51241697;78.88449147;100.8314587;79.0591422;77.95407231;80.44424261;400.5895885;79.34155881;81.39626813;74.0150026;74.55583893;72.53416642;74.02224668;74.63283805;74.63283805;74.63283805;74.14185367;72.53416642;74.63283805;74.63283805;74.14185367;89.35545873
405;Pachur18_e2_gain;70.70101242;74.63283805;77.33664083;78.56466368;85.20029209;72.9130995;71.68507665;68.85936769;79.36888721;77.4592855;74.19904784;73.28838169;90.36014058;89.08381419;79.81838204;77.39112001;78.4519972;74.63283805;359.1599827;77.74542868;81.26846647;75.69876123;82.49648932;82.73190528;75.64423814;78.61147006;82.49648932;85.20029209;76.32668773;79.0151588;74.42930767;80.11770288;77.71746111;81.26846646;90.43917136;81.26846646;78.56466368;81.64940859;621.6057414;64.56966326;67.75325102;74.63283805;74.55583893;74.63283805;74.63283805;74.63283805;74.63283805;74.63283805;65.72317057;74.63283805;74.63283805;72.64638876;68.8562708;78.47284437
406;Pachur18_e2_gain;70.70101242;74.63283805;78.08999913;78.56466368;84.15844232;89.75799306;89.79419724;89.48665883;94.57258227;94.57033094;74.63283805;74.63283805;90.36014058;90.98703895;86.48181936;88.57995668;77.55872205;74.63283805;208.335151;78.01647605;80.12279519;78.56466368;77.58435961;76.90999384;89.60060381;91.58667803;81.47914808;82.82203275;84.94108958;82.17324988;78.47239945;82.42145131;78.15496745;78.88663778;104.9893083;80.2266166;78.56466368;82.08697985;442.0301172;82.27499963;84.11551913;74.63283805;74.63283805;74.63283805;74.63283805;74.61322895;74.63283805;74.63283805;74.63283805;74.63283805;74.63283805;74.63283805;74.63283805;87.04625443
407;Pachur18_e2_gain;70.70101242;71.80200867;75.73383431;75.73383431;83.59748557;87.5293112;87.52931121;80.20764826;84.5049356;84.5049356;74.63283805;74.63283805;87.4066559;91.33856388;74.53205607;78.67493114;75.73383431;71.44260428;97.82707454;74.88547528;77.5350466;70.17071434;78.93268638;82.86451202;73.82521348;79.88138724;79.40463026;83.33645589;75.0390671;79.66565994;75.73383431;79.66565994;75.73383431;79.40463026;91.66785628;79.66565994;75.0338889;77.75175052;262.4544929;82.49648932;83.59748557;64.04588313;74.63283805;72.53416642;71.38900538;67.38083675;70.15515783;68.8562708;74.63283805;72.53416642;67.71500067;73.62606237;74.63283805;85.94276562
408;Pachur18_e2_gain;70.70101242;74.63265154;77.90817536;78.26026738;83.76563638;89.6896793;90.36014058;85.00891902;90.51870132;89.47491355;74.63283805;74.63283805;90.30270787;92.99965649;84.91475004;79.15725685;78.56447717;74.27406605;153.0811128;70.33586754;73.30674206;75.55442845;81.48326352;78.32964189;84.25946441;86.80760831;80.68123143;82.30134522;75.66635356;82.49630281;78.56447717;82.49630281;78.56447717;78.36937992;99.98676997;79.83381069;76.66243178;81.11978167;345.3355503;82.49648932;83.76563647;64.04588313;74.63283805;70.48954539;72.77368171;72.24154255;72.24154255;73.03625489;74.63283805;70.48954539;72.53416642;74.63283805;74.63283805;85.60296755
409;Pachur18_e2_gain;70.70101242;74.55492359;77.10382286;76.42676815;75.1517699;88.31062129;89.92548194;82.20750397;82.69452478;82.69328093;74.63283805;74.63283805;88.4081979;87.67601386;80.25160271;73.32138363;78.48674923;72.5577188;125.4540937;69.4351286;62.77247427;75.50430158;72.95157816;73.25209393;84.45889128;87.77787711;76.5534166;72.98579913;70.05151852;82.2151891;78.48674923;82.41857486;78.48674923;69.05114535;97.03527282;71.21994409;76.29833389;81.49054656;276.2680025;82.49648932;75.15176972;57.18579697;74.63283805;66.03988486;72.74468597;71.28226118;74.14185367;72.24154255;74.63283805;66.03988486;71.60077958;74.63283805;74.63283805;81.76718739
410;Pachur18_e2_gain;70.70101242;74.22302263;77.8718835;76.53604084;83.21574493;89.58516279;89.85387895;73.23757541;75.09894461;74.85066286;74.63283805;74.63283805;89.43365458;92.73072696;67.20018336;74.14586289;78.15484827;72.02338494;70.20005543;73.15153139;74.81866032;67.82417289;73.79192782;77.3967093;68.30215355;71.84269608;80.59499654;82.83388926;70.89705981;82.0866739;78.15484827;82.0866739;78.15484827;78.90206363;83.99820366;79.2839193;76.44382935;78.4979984;221.0139643;82.49648932;83.21574493;64.04588313;74.63283805;71.60077958;72.51200372;61.83280874;65.72317057;63.87650941;74.63283805;71.60077958;73.29326225;74.63283805;74.63283805;85.26316948
411;Pachur18_e2_gain;70.70101242;73.07738893;76.97887757;75.0289816;81.20634354;88.77254082;88.80269959;83.91013754;85.9130265;85.67645222;74.63283805;74.63283805;88.66120336;92.58294645;79.19405731;76.77630043;76.98863633;70.32814634;111.6405841;65.1313714;66.70704571;75.61654262;80.66360273;81.81373325;76.87767895;80.81389128;76.75028499;79.32012488;73.05216184;80.9332779;77.00921457;80.9410402;76.99980915;75.38829925;92.60505727;77.27451791;72.32533737;80.93163478;248.6409834;82.49648932;81.20634354;52.69103206;74.55583893;64.16295816;69.02227567;71.28226118;71.28226118;70.15515783;74.63283805;64.16295816;64.16295816;74.63283805;74.63283805;83.4423032
412;Pachur18_e2_gain;70.70101242;73.70693883;77.35426821;76.7483534;83.1720744;89.09783874;89.38695167;83.85680648;87.59190611;86.52379827;74.63283805;74.63283805;89.22108246;92.82852917;78.61594687;77.9744578;77.63876446;71.89889607;125.4540937;66.31374437;68.37081263;75.40865322;72.22345526;75.94288859;81.93840789;85.64197842;79.93899036;82.08610811;74.25925522;81.57059009;77.63876446;81.57059009;77.63876446;78.15428247;100.6809407;79.24024877;74.07795302;80.6608396;234.8274738;82.49648932;83.1720744;64.04588313;74.55583893;67.71500067;70.20439314;70.15515783;72.24154255;65.72317057;74.63283805;67.71500067;64.16295816;74.59282738;74.63283805;82.7759865
413;Pachur18_e2_gain;70.70101242;72.8819707;76.81379633;71.52073699;79.38438826;88.51569755;88.51664227;74.55256904;69.72352903;69.72352903;74.63283805;74.63283805;87.56539976;92.30978639;61.95467661;66.79810569;76.81379633;67.32573079;56.38654587;71.11851449;72.39575043;65.66435516;70.06548722;75.06190613;64.77948522;71.75650511;74.81785299;78.74967862;63.13613818;80.74562197;76.81379633;80.74562197;76.81379633;74.81785299;84.1515871;75.45256262;74.45323488;76.53470754;138.1329069;82.49648932;79.38438826;60.9139818;73.93425086;66.03988486;70.5745162;65.72317057;61.83280874;54.41342884;74.63283805;66.03988486;66.03988486;73.62606237;74.63283805;85.60296755
414;Pachur18_e2_gain;70.70101242;73.93495857;77.86678421;75.39997964;83.25574643;89.45992062;90.14729247;79.33247683;80.74290076;79.14117394;74.63283805;74.63283805;88.41141969;92.34344582;71.65566896;79.25189921;77.86678421;70.33880268;84.01356498;70.49274677;72.35835997;71.75538211;79.96408915;83.1496792;77.65818894;80.92961225;79.4435583;83.34802084;75.53024584;81.79860984;77.86678421;81.79860984;77.86678421;79.41619521;92.65447238;79.3239208;75.81405205;78.94530318;221.0139643;82.49648932;83.25574643;60.9139818;73.93425086;69.19606887;71.88848027;68.8562708;71.28226118;63.87650941;74.63283805;69.19606887;71.60077958;74.63283805;74.63283805;86.55052116
415;Pachur18_e2_gain;70.70101242;70.03800193;73.34004778;73.94661365;80.96546486;83.01935153;83.0872079;82.40660998;88.21531908;88.15476618;70.93092726;72.34131415;83.72862221;86.92400237;83.69517602;76.33186984;73.51762643;72.01701567;232.073127;75.93614058;78.44586676;73.20411199;75.9524074;79.82348623;84.24158228;87.56090729;77.7862003;80.72228622;72.40705929;77.10530208;73.1655504;77.85618426;73.76219311;76.79046059;97.76718235;77.03363923;74.91366804;77.69401875;400.5895885;78.51181425;79.83205882;74.63283805;74.55583893;74.54948059;70.98184241;74.45626555;73.66901408;74.14185367;74.63283805;74.54948059;74.54948059;73.62606237;74.63283805;81.36767663
416;Pachur18_e2_gain;70.70101242;74.3759052;77.22942988;78.11474649;81.7467481;88.90350096;90.04262067;80.98068425;90.9702518;86.92541744;74.63283805;74.63283805;89.59755107;91.40994792;86.70479522;76.17809382;78.30773083;74.03163904;180.7081319;70.87870791;73.11673851;75.16760456;74.3454177;76.29252755;86.93914366;89.75775821;79.09541696;80.13946579;72.56489902;82.23955646;78.30773083;82.23955646;78.30773083;76.20660293;102.3247861;77.81492233;75.87288763;79.42526884;359.1490598;82.49648932;81.74674796;68.87878134;74.63283805;71.60077958;72.30401068;73.03625489;73.03625489;73.66901408;74.63283805;71.60077958;73.29326225;74.63283805;74.63283805;85.35484841
417;Pachur18_e2_gain;70.70101242;70.41887756;70.67216818;73.42614797;71.91603076;81.41771711;85.51448983;73.63804007;77.71863347;75.46988777;74.45991023;74.63283805;83.27086046;82.78319131;73.45176217;68.64598639;74.03902012;70.36076373;125.4540937;63.99312696;57.18584993;73.12138794;74.55172413;72.45747506;78.25434629;79.83438318;73.48535562;66.85650142;64.88942317;77.97135645;74.35070319;78.28252882;74.35065676;62.92467578;89.56504447;67.98420512;70.20567449;78.28248239;290.0815121;82.18177861;71.91603076;57.18579697;74.63283805;67.71500067;66.37641947;67.38083675;70.15515783;73.03625489;74.63283805;67.71500067;72.53416642;74.63283805;74.63283805;77.80218513
418;Pachur18_e2_gain;70.70101242;73.74241854;76.74120034;76.21804045;80.37386951;87.93701532;88.94508157;75.26712541;79.85654953;79.30770787;74.63283805;74.63283805;86.8200191;89.16810286;71.28005973;72.67423408;76.97515143;72.3508945;84.01356498;72.674727;71.72940064;76.41582158;74.09170194;76.36325344;69.75663378;73.27543998;79.37665747;80.11544443;69.05761313;81.31085498;77.67424417;81.6060698;77.66762615;76.18361879;81.98281157;76.44204388;75.5532375;81.59945178;248.6409834;82.49648932;80.37386951;60.9139818;74.63283805;67.71500067;71.62141187;65.72317057;71.28226118;70.15515783;74.63283805;67.71500067;73.88087261;74.63283805;74.63283805;84.9233714
419;Pachur18_e2_gain;70.70101242;73.26588819;75.56671108;76.66334027;80.76353928;87.02438498;88.79248817;83.31977791;88.99577984;86.79748036;74.5919782;74.63283805;87.45490211;88.15790684;80.1901023;81.90668562;77.1651522;72.61458036;139.2676032;74.83427839;72.49340117;76.71279924;78.90616913;78.54799702;83.43867378;89.21541098;79.63744639;78.25493122;78.06699618;81.12953946;77.19771383;81.12953946;77.19771383;74.32310559;100.2031814;76.83171364;76.13397097;81.05931769;276.2680025;82.36227925;80.76353928;66.67980006;74.63283805;70.48954539;72.20214534;71.28226118;73.03625489;73.66901408;74.63283805;70.48954539;73.88087261;74.63283805;74.63283805;86.2825637
420;Pachur18_e2_gain;70.70101242;73.88148889;77.67710706;76.70624175;84.24019181;89.47038158;89.60532587;84.23453557;89.46420677;89.23497503;74.63283805;74.63283805;86.65508351;90.05155442;84.22039048;78.38178224;77.81331452;72.50819557;139.2676032;73.37077399;74.22672595;73.43448613;81.71663781;78.29755294;82.98602516;86.854139;80.22912522;82.85412095;75.62613812;81.74514016;77.81331452;81.74514016;77.81331452;78.92229532;97.0325263;80.30836618;75.48181501;79.84366371;276.2680025;82.49648932;84.24019181;60.9139818;74.55583893;69.19606887;71.6657839;71.28226118;71.28226118;67.38083675;74.63283805;69.19606887;66.03988486;74.59282738;74.63283805;84.43951854
421;Pachur18_e2_gain;70.70101242;73.35957781;72.8257952;76.73656702;75.49312757;83.79813529;88.07479414;81.88461483;82.76469292;82.91632106;74.56396945;74.63283805;85.6611122;84.09356982;73.51943608;74.71334712;76.69849311;73.17996921;153.0811128;70.03538218;63.47634835;76.90304631;77.01479373;73.42827161;84.96837319;86.01738116;79.65569165;72.10243402;69.87416273;79.51193258;77.29140344;81.22322907;77.25368258;68.16944165;96.09909089;71.56130194;75.41800061;81.18550821;317.7085312;81.71518115;75.49312757;64.04588313;74.63283805;72.53416642;71.48617497;70.15515783;74.45626555;74.61322895;74.63283805;72.53416642;73.88087261;74.63283805;74.63283805;79.8902607
422;Pachur18_e2_gain;70.70101242;73.81212904;77.63684342;76.72972376;81.89585448;89.1817772;89.35805017;83.67519579;93.62129757;91.94302785;74.63283805;74.63283805;89.10776352;92.98554807;86.10435712;86.18957372;77.74395467;73.25326059;194.2029712;74.9220547;77.52513613;75.77030792;79.72790259;83.59871914;83.99048898;89.44335912;78.87009896;81.90420303;81.5363973;81.67070415;77.74395467;81.6757803;77.74395467;77.97142756;98.34915116;77.96402881;76.00402534;79.48968645;372.9625694;82.35610576;81.88985187;73.23566367;74.63283805;73.88087261;72.58536232;73.66901408;73.66901408;74.14185367;74.63283805;73.88087261;73.88087261;74.63283805;74.63283805;86.70409726
423;Pachur18_e2_gain;70.70101242;74.3538279;76.66836157;77.77555345;80.00484457;88.3570463;90.01360452;82.26759021;87.47419878;85.82898759;74.63283805;74.63283805;89.90481865;91.73294959;80.87475245;75.65804085;78.28565353;73.48577162;125.4540937;68.74630767;68.05347116;76.33939193;74.26055452;75.47571843;84.06386293;87.59431177;79.3686969;77.04405053;71.80751816;82.21747917;78.28565353;82.21747917;78.28565353;73.11004063;99.86928792;76.07301873;75.57552195;81.91978121;262.4544929;82.49648932;80.00484436;64.04588313;74.63283805;70.48954539;71.66865767;67.38083675;73.66901408;73.03625489;74.63283805;70.48954539;70.48954539;74.63283805;74.63283805;78.03030673
